,Project,LongName,Name,AD,CD,TCD,CLOC,TCLOC,PDA,TPDA,LLOC,LOC,TLOC,NG,TLLOC,TNA,TNG,TNM,TNOS,TNPM,NCL,ReuseRate,ReuseRate_lbl
1920,org.springframework/spring-context,org.springframework.ui.context.support,support,0.1111120000000001,-0.007566219980379207,0.040610323788687674,-0.9944340212632895,-0.998272758588902,-0.9888827126181212,-0.9982280499689908,-0.9979437063103838,-0.9967138140957689,-0.998686233910906,-0.9837618403247632,-0.9990165986987675,-0.9972608993380506,-0.9986811737553577,-0.9991872190190749,-0.9989210006473996,-0.9991656485592538,-0.9910414333706606,3.0,2
1921,org.springframework/spring-context-support,<root_package>,<root_package>,-1.0,-1.0,-0.015554949040010091,-1.0,-0.9487261594593153,-1.0,-0.9326658988216532,-1.0,-1.0,-0.9588101032850207,-1.0,-0.9676136550846662,-0.9372289431636612,-0.9619738432794812,-0.960376927179904,-0.9637124217725469,-0.9615602371941953,-1.0,0.0,0
1922,org.springframework/spring-context-support,org,org,-1.0,-1.0,-0.015554949040010091,-1.0,-0.9487261594593153,-1.0,-0.9326658988216532,-1.0,-1.0,-0.9588101032850207,-1.0,-0.9676136550846662,-0.9372289431636612,-0.9619738432794812,-0.960376927179904,-0.9637124217725469,-0.9615602371941953,-1.0,0.0,0
1923,org.springframework/spring-context-support,org.springframework,springframework,-1.0,-1.0,-0.015554949040010091,-1.0,-0.9487261594593153,-1.0,-0.9326658988216532,-1.0,-1.0,-0.9588101032850207,-1.0,-0.9676136550846662,-0.9372289431636612,-0.9619738432794812,-0.960376927179904,-0.9637124217725469,-0.9615602371941953,-1.0,0.0,0
1924,org.springframework/spring-context-support,org.springframework.cache,cache,-1.0,-1.0,-0.11368868136874843,-1.0,-0.9829119543542495,-1.0,-0.9831664747054133,-1.0,-1.0,-0.9844467046871783,-1.0,-0.9870231580868283,-0.9787719698698927,-0.9808770194526871,-0.984861954230271,-0.9857738085357148,-0.9872463422628803,-1.0,0.0,0
1925,org.springframework/spring-context-support,org.springframework.mail,mail,-0.134328000000002,-0.041593469157490515,0.0881505105785616,-0.9898999374609131,-0.9863179191592798,-0.9677598665925514,-0.981748914680606,-0.9960146060448675,-0.9938062210376473,-0.9903283809800574,-0.9702300405953992,-0.9928627369477555,-0.9895001141291943,-0.9909880206616112,-0.9899926341723604,-0.9908534054879568,-0.9893322208647457,-0.986562150055991,0.0,0
1926,org.springframework/spring-context-support,org.springframework.scheduling,scheduling,-1.0,-1.0,-0.00836302782710241,-1.0,-0.9825626246306566,-1.0,-0.9707628244883494,-1.0,-1.0,-0.9860995071863611,-1.0,-0.9891318948977187,-0.9723807349920109,-0.9916474337839323,-0.9869447054938915,-0.9885294068823559,-0.9862332012276885,-1.0,0.0,0
1927,org.springframework/spring-context-support,org.springframework.ui,ui,-1.0,-1.0,0.15889317920105972,-1.0,-0.9969336613151294,-1.0,-0.9969876849472845,-1.0,-1.0,-0.9979355104314238,-1.0,-0.9985958651523639,-0.9965761241725634,-0.9984613693812507,-0.9985776332833811,-0.9985558008665195,-0.9987484728388808,-1.0,0.0,0
1928,org.springframework/spring-context-support,org.springframework.cache.caffeine,caffeine,0.13043399999999994,-0.1490989187855054,-0.10779291529430435,-0.9954971857410881,-0.9986026811056286,-0.9855475264035576,-0.9976964649596881,-0.9978059134342755,-0.996842535663446,-0.9987376947945803,-0.9891745602165088,-0.9989507006734272,-0.9977174161150423,-0.9991207825035718,-0.9984760356607656,-0.9989708006175196,-0.9985100867129533,-0.9910414333706606,5.307617129104063,4
1929,org.springframework/spring-context-support,org.springframework.cache.ehcache,ehcache,0.19999999999999996,-0.12630692553868872,-0.08389451123968761,-0.9892120075046904,-0.9966522568155685,-0.9666481378543635,-0.9946841499069726,-0.994975859748051,-0.9927991640669958,-0.9971212176250499,-0.9783491204330176,-0.9975972566145143,-0.995891349007076,-0.9982415650071437,-0.9973584618119936,-0.997261001643399,-0.997318156083316,-0.9888017917133258,5.307617129104063,4
1930,org.springframework/spring-context-support,org.springframework.cache.jcache,jcache,-0.037038000000000015,-0.20567342054120863,-0.13009722250916922,-0.9960600375234522,-0.9887826344312961,-0.9855475264035576,-0.9925578098697617,-0.9978483112423088,-0.9970015446588121,-0.9895231695060966,-0.9837618403247632,-0.9912102172353751,-0.9858479799132618,-0.9846136938125069,-0.9901958294175917,-0.9901064059361564,-0.9927292231592121,-0.9910414333706606,0.0,0
1931,org.springframework/spring-context-support,org.springframework.cache.transaction,transaction,-0.09091000000000005,-0.07819049535096634,-0.033442324902165255,-0.9963727329580988,-0.9988743820017564,-0.9888827126181212,-0.9982280499689908,-0.998463079458792,-0.9976602962110428,-0.9990646227614516,-0.986468200270636,-0.9992649835635118,-0.9993152248345126,-0.9989009781294648,-0.9988316273399203,-0.9994356003386398,-0.9986888763073989,-0.986562150055991,2.0,1
1932,org.springframework/spring-context-support,org.springframework.mail.javamail,javamail,0.23333399999999993,0.06395405512472263,0.11560246747922642,-0.9660100062539086,-0.9894521830681824,-0.9177320733740967,-0.9868875697705325,-0.9890613655274022,-0.9820016960959506,-0.9928045576180271,-0.918809201623816,-0.9947687106037526,-0.991782698014152,-0.9934058687767886,-0.9930913616621371,-0.9931774040935576,-0.9928484162221759,-0.9843225083986562,5.307617129104063,4
1933,org.springframework/spring-context-support,org.springframework.scheduling.commonj,commonj,0.470588,0.0034491841632047215,0.05216045791682222,-0.98505315822389,-0.9953616775589615,-0.9444135630906059,-0.9911402498449544,-0.9945942794757511,-0.9911939303994912,-0.9964794701345248,-0.9783491204330176,-0.9974147697751103,-0.9952065738415887,-0.9982415650071437,-0.9962408879632216,-0.997377201573679,-0.9958282427962692,-0.9798432250839866,0.0,0
1934,org.springframework/spring-context-support,org.springframework.scheduling.quartz,quartz,0.32948,-0.07358605227079917,-0.028614364487088984,-0.9587554721701064,-0.987200947071695,-0.8721511951083936,-0.9796225746433951,-0.9826804954183869,-0.974036102613805,-0.9896200370518362,-0.918809201623816,-0.9917171251226083,-0.9771741611504223,-0.9934058687767886,-0.9907038175306698,-0.9911522053086768,-0.9904049584314193,-0.9529675251959686,5.307617129104063,4
1935,org.springframework/spring-context-support,org.springframework.ui.freemarker,freemarker,0.3600000000000001,0.1052405614102041,0.15889317920105972,-0.9901188242651657,-0.9969336613151294,-0.981100611450806,-0.9969876849472845,-0.9970639517936922,-0.9948359935790654,-0.9979355104314238,-0.9810554803788903,-0.9985958651523639,-0.9965761241725634,-0.9984613693812507,-0.9985776332833811,-0.9985558008665195,-0.9987484728388808,-0.9910414333706606,4.0,3
1936,org.springframework/spring-context-support,org.springframework.cache.jcache.config,config,0.1111120000000001,0.2536612581744422,0.31451878609416917,-0.9957473420888056,-0.9986803099330936,-0.9944413563090606,-0.9991140249844954,-0.9990566487712585,-0.9980843201986855,-0.999234140966496,-1.0,-0.9995488519803624,-0.9997717416115042,-1.0,-0.9996952071321531,-0.9995850002489999,-0.9997020173425907,-0.9932810750279956,0.0,0
1937,org.springframework/spring-context-support,org.springframework.cache.jcache.interceptor,interceptor,0.29729800000000006,-0.20624171666912083,-0.167709643850929,-0.9720450281425891,-0.9913249785307774,-0.9733185102834908,-0.9957473199255781,-0.9847155902039865,-0.9787079383347972,-0.9914877644181288,-0.8267929634641407,-0.9926903882660962,-0.9876740470212281,-0.9859325200571492,-0.9919229890020573,-0.9914178051493169,-0.9945171191036681,-0.9328107502799552,0.0,0
1938,org.springframework/spring-core,<root_package>,<root_package>,-1.0,-1.0,-0.0325919949371658,-1.0,-0.6841574118548923,-1.0,-0.6324975635687073,-1.0,-1.0,-0.7514530131860947,-1.0,-0.7940838780481004,-0.6238301757589592,-0.8023958676777668,-0.7958903761651978,-0.716505370096778,-0.8153699454691736,-1.0,0.0,0
1939,org.springframework/spring-core,org,org,-1.0,-1.0,-0.0325919949371658,-1.0,-0.6841574118548923,-1.0,-0.6324975635687073,-1.0,-1.0,-0.7514530131860947,-1.0,-0.7940838780481004,-0.6238301757589592,-0.8023958676777668,-0.7958903761651978,-0.716505370096778,-0.8153699454691736,-1.0,0.0,0
1940,org.springframework/spring-core,org.springframework,springframework,-1.0,-1.0,-0.0325919949371658,-1.0,-0.6841574118548923,-1.0,-0.6324975635687073,-1.0,-1.0,-0.7514530131860947,-1.0,-0.7940838780481004,-0.6238301757589592,-0.8023958676777668,-0.7958903761651978,-0.716505370096778,-0.8153699454691736,-1.0,0.0,0
1941,org.springframework/spring-core,org.springframework.asm,asm,0.849558,-0.12097240860076774,-0.07830103638042152,-0.7849906191369607,-0.9332780227937645,-0.7676486937187327,-0.9629662443519093,-0.9009163226261202,-0.8724899294302935,-0.9490234540545122,-0.7807848443843031,-0.9526142507014338,-0.840219128052956,-0.9821958456973294,-0.9770897361001752,-0.9251838448896931,-0.98468369140916,-0.9328107502799552,5.307617129104063,4
1942,org.springframework/spring-core,org.springframework.cglib,cglib,1.0,0.8717247787482139,-0.4800699836784491,-0.9988430268918074,-0.9935762145272647,-0.9988882712618121,-0.9911402498449544,-0.9999576021919667,-0.9996516945815792,-0.9904313027474058,-1.0,-0.9893194508159949,-0.974435060488473,-0.9870315419276844,-0.9901450306062838,-0.9828854102687539,-0.992371643970321,-0.9977603583426652,0.0,0
1943,org.springframework/spring-core,org.springframework.core,core,0.73163,-0.052907539879247345,0.05483323420066277,-0.8949656035021889,-0.8383476704074058,-0.6987215119510839,-0.8034907415610879,-0.9576339903227004,-0.9364418329951237,-0.8803473912359088,-0.6860622462787551,-0.9103432019850513,-0.8899794567450354,-0.8791075942411254,-0.895151253460669,-0.8899586660248004,-0.9027384606215918,-0.8723404255319149,0.0,0
1944,org.springframework/spring-core,org.springframework.lang,lang,1.0,0.40938476758969866,0.477801712186142,-0.9928392745465916,-0.9977778748138121,-0.991106170094497,-0.9985824399751927,-0.9988552591831003,-0.9971984129387891,-0.9988799690023854,-1.0,-0.999452539481788,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0
1945,org.springframework/spring-core,org.springframework.objenesis,objenesis,0.42857199999999995,0.07183760834441233,0.12386871862233506,-0.9975922451532208,-0.9992528225356486,-0.9944413563090606,-0.9991140249844954,-0.9992368394554002,-0.9987127843232274,-0.9994853911632582,-0.9972936400541272,-0.999635026321192,-0.9990869664460169,-0.9997801956258929,-0.9996444083208453,-0.9995020002987999,-0.9996424208111088,-0.9977603583426652,5.307617129104063,4
1946,org.springframework/spring-core,org.springframework.util,util,0.6707319999999981,-0.09824263755773699,-0.09551858710390881,-0.817198248905566,-0.9219248067769966,-0.39077265147304063,-0.8772038628510676,-0.9194441647366831,-0.8853999454826301,-0.9332855049826244,-0.713125845737483,-0.9427194087426404,-0.920109564026478,-0.9542806901857347,-0.9338599476772244,-0.9189754486147308,-0.9359337286569922,-0.8297872340425532,0.0,0
1947,org.springframework/spring-core,org.springframework.cglib.core,core,-0.409836,-0.6368691446313646,-0.6192413795353198,-0.993277048155097,-0.997913725261876,-0.9799888827126181,-0.9968104899441835,-0.9892627551155605,-0.9892782505981766,-0.9957136111010207,-0.8863328822733424,-0.9948650231023269,-0.9888153389637069,-0.9907682162875041,-0.9946661248126794,-0.9926130044321974,-0.9952322774814506,-0.961926091825308,0.0,0
1948,org.springframework/spring-core,org.springframework.cglib.proxy,proxy,0.8787879999999999,-0.4330872790852506,-0.405567160300247,-0.9871794871794872,-0.9960215225924147,-0.9655364091161757,-0.9945069549038718,-0.988446597310919,-0.9871354150891964,-0.9948569387433858,-0.9539918809201624,-0.9944747040291574,-0.9856197215247661,-0.9962633256401803,-0.9954789057936044,-0.9902724058365565,-0.9971393664888704,-0.975363941769317,4.0,3
1949,org.springframework/spring-core,org.springframework.core.annotation,annotation,0.9629619999999981,0.08114605003080011,0.13362902778578234,-0.9130081300813008,-0.9730045752490187,-0.8821567537520845,-0.9812173296713033,-0.9729184001187139,-0.9550534573098707,-0.982031070265296,-0.7618403247631935,-0.9870485034811899,-0.9890435973522027,-0.9806572150785801,-0.9880114805313556,-0.9809432114340731,-0.9916564855925385,-0.9507278835386338,5.307617129104063,4
1950,org.springframework/spring-core,org.springframework.core.codec,codec,0.15217400000000003,-0.037130063072575825,0.009611338312799811,-0.9768605378361476,-0.9928193334594801,-0.9410783768760422,-0.9906086648356517,-0.9909480679848852,-0.985340884998637,-0.9941395134827515,-0.9594046008119079,-0.9956710066430279,-0.9961196073955718,-0.9967029343883943,-0.9950725153031419,-0.9960160023903986,-0.9957686462647873,-0.9574468085106383,0.0,0
1951,org.springframework/spring-core,org.springframework.core.convert,convert,0.7777779999999981,-0.007020738660521775,-0.043211333093385096,-0.981676047529706,-0.9784580003784406,-0.9377431906614786,-0.9831664747054133,-0.9932375496186847,-0.9895205500196869,-0.982031070265296,-0.9215155615696887,-0.9856747831067878,-0.9819675873088336,-0.9837344763160787,-0.9844555637398085,-0.983350209989874,-0.9849816740665693,-0.986562150055991,0.0,0
1952,org.springframework/spring-core,org.springframework.core.env,env,0.285714,0.2256716368380336,0.28517044113857226,-0.9375234521575985,-0.9806122003405965,-0.8799332962757087,-0.9808629396651014,-0.985340957872478,-0.9710149317018506,-0.9884122198408951,-0.8186738836265224,-0.9929894639195639,-0.9913261812371604,-0.9852731069348281,-0.9887734627009728,-0.9924304045417572,-0.9898685896480824,-0.9462486002239642,5.307617129104063,4
1953,org.springframework/spring-core,org.springframework.core.io,io,0.6632659999999999,0.05124205889124189,0.02554795719643166,-0.95140712945591,-0.9673279672406349,-0.8187882156753752,-0.9457783290511208,-0.9839736285634033,-0.9735817911984735,-0.9751504474069769,-0.767253044654939,-0.9808743654146886,-0.9758046108194476,-0.9751621057259039,-0.9754641741383252,-0.9775236134858319,-0.9758634047498436,-0.9552071668533034,0.0,0
1954,org.springframework/spring-core,org.springframework.core.serializer,serializer,1.0,0.413671877430555,0.35681780864966073,-0.9957160725453409,-0.997263583831856,-0.9888827126181212,-0.9957473199255781,-0.9993216350714668,-0.9982357573371293,-0.9983895770520784,-1.0,-0.9991382565917034,-0.9988587080575211,-1.0,-0.9990348225851515,-0.9993858003685198,-0.9988676659018445,-0.9955207166853304,0.0,0
1955,org.springframework/spring-core,org.springframework.core.style,style,0.6363639999999999,0.06252087036418463,0.114099710431111,-0.9915259537210757,-0.9973703234696204,-0.9699833240689272,-0.9952157349162754,-0.9972653413818505,-0.9953584517066966,-0.9981443810769249,-0.9945872801082544,-0.9986921776509382,-0.9968043825610591,-0.9995603912517859,-0.9981204439816108,-0.9983068010159194,-0.9983908936499896,-0.9910414333706606,5.307617129104063,4
1956,org.springframework/spring-core,org.springframework.core.task,task,0.771427999999998,0.43430890835291613,0.3291527255685087,-0.9869606003752345,-0.9946921289220753,-0.9655364091161757,-0.9930893948790644,-0.9980285019264504,-0.9947375594390768,-0.9968578589850703,-0.9945872801082544,-0.9982359605524282,-0.9972608993380506,-0.9995603912517859,-0.9974600594346092,-0.9985890008465995,-0.9972585595518341,-0.986562150055991,0.0,0
1957,org.springframework/spring-core,org.springframework.core.type,type,0.1111120000000001,0.14850158562915983,-0.09135827707055888,-0.9872732958098812,-0.9893939614475835,-0.9499722067815453,-0.985824399751927,-0.9965233797412674,-0.9934882030469152,-0.9906008209524502,-0.9025710419485792,-0.9922797928774373,-0.9881305637982196,-0.9839542806901858,-0.9897894389271291,-0.9920984047409571,-0.9892130278017819,-0.9932810750279956,0.0,0
1958,org.springframework/spring-core,org.springframework.util.backoff,backoff,0.833334,0.21693149127955835,0.2760060153777064,-0.9928080050031269,-0.997768171210379,-0.9755419677598666,-0.9961017099317799,-0.9982828887746503,-0.9964790865311809,-0.9985923934759708,-0.9837618403247632,-0.9991788092226821,-0.9963478657840675,-0.9986811737553577,-0.998628432094689,-0.9991202005278796,-0.9985696832444352,-0.9910414333706606,5.0,4
1959,org.springframework/spring-core,org.springframework.util.comparator,comparator,0.26530600000000004,0.10997774519177916,0.1638603240605323,-0.9890556597873671,-0.9966037387984028,-0.9655364091161757,-0.9945069549038718,-0.9967777665894674,-0.9941772420268347,-0.9976721517914442,-0.9945872801082544,-0.9984590000228108,-0.9972608993380506,-0.9995603912517859,-0.9977648523024562,-0.9984230009461994,-0.9974969456777616,-0.9843225083986562,4.0,3
1960,org.springframework/spring-core,org.springframework.util.concurrent,concurrent,0.07692399999999999,-0.029829324495014964,0.01726648275472109,-0.9875234521575985,-0.9961282622301791,-0.9688715953307393,-0.9950385399131745,-0.9951878487882176,-0.9922994215101312,-0.996921428311962,-0.9972936400541272,-0.9976986381919609,-0.9949783154530929,-0.9997801956258929,-0.9969520713215311,-0.9975266014840392,-0.9970797699573885,-0.9798432250839866,5.307617129104063,4
1961,org.springframework/spring-core,org.springframework.util.function,function,1.0,0.13337329381531848,0.18839158238577158,-0.9968730456535334,-0.9990296396566866,-0.9877709838799333,-0.99805085496589,-0.9991202454833085,-0.998379622618651,-0.9993521982878661,-1.0,-0.9995792664535964,-0.9993152248345126,-1.0,-0.9994412130756141,-0.9995186002888399,-0.9994636312166632,-0.9955207166853304,0.0,0
1962,org.springframework/spring-core,org.springframework.util.log,log,1.0,-0.20885919737505265,-0.1704541871139127,-0.9976860537836147,-0.9992819333459481,-0.9966648137854364,-0.9994684149906973,-0.9987280657590003,-0.9982054699094406,-0.9992825747393658,-0.9945872801082544,-0.99939171053532,-0.9984021912805295,-0.9995603912517859,-0.998882426151228,-0.9994854003087598,-0.9987484728388808,-0.9955207166853304,0.0,0
1963,org.springframework/spring-core,org.springframework.util.xml,xml,0.6949160000000001,-0.40078565902647134,-0.3716974956586414,-0.9672607879924953,-0.9898403272055077,-0.9444135630906059,-0.9911402498449544,-0.9726852121745305,-0.968183057212951,-0.987280080400063,-0.753721244925575,-0.9869369837459986,-0.9865327550787492,-0.979997801956259,-0.9835411851362678,-0.9838648096811142,-0.9866503769480616,-0.9417693169092946,5.307617129104063,4
1964,org.springframework/spring-core,org.springframework.core.convert.converter,converter,0.6000000000000001,0.445129349591304,0.5152814733543343,-0.9905878674171357,-0.9970792153666264,-0.9733185102834908,-0.9957473199255781,-0.9986114717869086,-0.9961686403973711,-0.9984682819329919,-0.9891745602165088,-0.9993359506677244,-0.9986304496690254,-0.9991207825035718,-0.9987808285286124,-0.9995020002987999,-0.9985696832444352,-0.9932810750279956,5.307617129104063,4
1965,org.springframework/spring-core,org.springframework.core.convert.support,support,0.19999999999999996,-0.18444320460942076,-0.14485294837235752,-0.958317698561601,-0.9870650966236312,-0.9833240689271817,-0.9973420749534863,-0.9781969272188628,-0.9693642668928127,-0.9877523096855437,-0.8890392422192152,-0.9895729047596116,-0.9876740470212281,-0.9909880206616112,-0.9899418353610525,-0.9880148071911157,-0.9903453618999374,-0.87010078387458,5.307617129104063,4
1966,org.springframework/spring-core,org.springframework.core.io.buffer,buffer,0.014083999999999985,-0.1729300228355487,-0.13278087257772841,-0.9777673545966229,-0.9931007379590411,-0.9199555308504725,-0.9872419597767343,-0.988637387447069,-0.983720507617288,-0.9934917117706177,-0.9837618403247632,-0.9945659474488593,-0.9936087651221183,-0.9986811737553577,-0.9915673973229027,-0.9931110041333975,-0.9911797133406836,-0.975363941769317,0.0,0
1967,org.springframework/spring-core,org.springframework.core.io.support,support,0.8205119999999999,-0.0023437030092730016,0.04608636177299252,-0.9655409631019387,-0.9893066290166853,-0.9210672595886604,-0.9874191547798352,-0.9873972515620942,-0.9805403277099676,-0.9922203252327848,-0.9431664411366711,-0.9939728652207964,-0.9922392147911435,-0.9953841081437521,-0.9947169236239872,-0.9920818047509171,-0.9956494532018236,-0.9686450167973124,5.307617129104063,4
1968,org.springframework/spring-core,org.springframework.core.serializer.support,support,0.6470579999999999,0.19816942276461558,0.25633316406475126,-0.9954659161976235,-0.9985929775021954,-0.9844357976653697,-0.9975192699565872,-0.9988764580871169,-0.9977360147802647,-0.9990948938694952,-1.0,-0.9994626776395328,-0.9990869664460169,-1.0,-0.9993396154529984,-0.9995684002589599,-0.9992252450907357,-0.9910414333706606,5.307617129104063,4
1969,org.springframework/spring-core,org.springframework.core.task.support,support,-0.19999999999999996,-0.07661212544825902,-0.03178733486798668,-0.9959349593495935,-0.9987385315536924,-0.991106170094497,-0.9985824399751927,-0.9982828887746503,-0.9974028530756883,-0.9989617009941032,-1.0,-0.9991788092226821,-0.9990869664460169,-1.0,-0.9990856213964593,-0.9992862004282798,-0.9989868589648082,-0.9932810750279956,2.0,1
1970,org.springframework/spring-core,org.springframework.core.type.classreading,classreading,-0.19230800000000003,-0.33099308711315933,-0.29851692450222533,-0.9862726704190119,-0.9957401180928538,-0.9766536964980544,-0.9962789049348808,-0.9902273052483187,-0.9876730169306721,-0.9950718636104956,-0.9052774018944519,-0.9953263092797092,-0.9913261812371604,-0.9923068469062535,-0.9949709176805263,-0.9947544031473581,-0.9943383295092225,-0.9664053751399776,5.307617129104063,4
1971,org.springframework/spring-core,org.springframework.core.type.filter,filter,0.473684,-0.014815106721449811,0.0330095482703614,-0.9922764227642277,-0.9976032099520157,-0.9844357976653697,-0.9975192699565872,-0.9971063496017256,-0.9953281642790078,-0.9981322726337075,-0.9945872801082544,-0.9986161414678532,-0.997945674503538,-0.9995603912517859,-0.9985776332833811,-0.9986388008167195,-0.9992848416222175,-0.986562150055991,5.307617129104063,4
1972,org.springframework/spring-jdbc,<root_package>,<root_package>,-1.0,-1.0,0.14464634646270147,-1.0,-0.8457127054131551,-1.0,-0.7659254009036944,-1.0,-1.0,-0.8946686524513543,-1.0,-0.9274665504157912,-0.9027619265007989,-0.8997692054071876,-0.9043458383073836,-0.9177802493318504,-0.9050031288179028,-1.0,0.0,0
1973,org.springframework/spring-jdbc,org,org,-1.0,-1.0,0.14464634646270147,-1.0,-0.8457127054131551,-1.0,-0.7659254009036944,-1.0,-1.0,-0.8946686524513543,-1.0,-0.9274665504157912,-0.9027619265007989,-0.8997692054071876,-0.9043458383073836,-0.9177802493318504,-0.9050031288179028,-1.0,0.0,0
1974,org.springframework/spring-jdbc,org.springframework,springframework,-1.0,-1.0,0.14464634646270147,-1.0,-0.8457127054131551,-1.0,-0.7659254009036944,-1.0,-1.0,-0.8946686524513543,-1.0,-0.9274665504157912,-0.9027619265007989,-0.8997692054071876,-0.9043458383073836,-0.9177802493318504,-0.9050031288179028,-1.0,0.0,0
1975,org.springframework/spring-jdbc,org.springframework.jdbc,jdbc,0.9375,0.39627247517852604,0.14464634646270147,-0.9903377110694184,-0.8457127054131551,-0.9655364091161757,-0.7659254009036944,-0.9984100821987503,-0.995850622406639,-0.8946686524513543,-0.972936400541272,-0.9274665504157912,-0.9027619265007989,-0.8997692054071876,-0.9043458383073836,-0.9177802493318504,-0.9050031288179028,-0.9820828667413214,0.0,0
1976,org.springframework/spring-jdbc,org.springframework.jdbc.config,config,-0.42857200000000195,-0.17037061618648397,-0.13009722250916922,-0.9958724202626642,-0.9987191243468262,-0.9977765425236242,-0.9996456099937981,-0.9979013085023505,-0.99699397280189,-0.9987982370106675,-0.9945872801082544,-0.9989963223832781,-0.9990869664460169,-0.9995603912517859,-0.9991872190190749,-0.9987550007469995,-0.9996424208111088,-0.9888017917133258,1.0,0
1977,org.springframework/spring-jdbc,org.springframework.jdbc.core,core,0.601286,0.18881949960903732,0.11013295376575472,-0.891869918699187,-0.9337243885516887,-0.7231795441912173,-0.8995304332417826,-0.9727064110785473,-0.9476936123815004,-0.9530434572027074,-0.8971583220568335,-0.9667975333862208,-0.960054782013239,-0.9698868007473349,-0.9553986436717381,-0.9613386231968261,-0.9556601805774904,-0.9283314669652856,0.0,0
1978,org.springframework/spring-jdbc,org.springframework.jdbc.datasource,datasource,0.691275999999998,0.04590961602678045,0.1818607872837612,-0.9447154471544715,-0.9654066537608741,-0.8599221789883269,-0.9557012492247718,-0.9815781524095204,-0.9697504315958445,-0.9772542894160098,-0.8619756427604871,-0.9848181087773635,-0.9721524766035152,-0.9830750631937576,-0.9819156231744177,-0.9822546106472336,-0.9826574093387764,-0.9507278835386338,0.0,0
1979,org.springframework/spring-jdbc,org.springframework.jdbc.object,object,0.984,0.21911963877936436,0.27830038395333645,-0.9587554721701064,-0.987200947071695,-0.8621456364647027,-0.9780278196154868,-0.9901955068922936,-0.9807069085622558,-0.9922869216704808,-0.9675236806495264,-0.9953111020430923,-0.9931522483451267,-0.9973623475107155,-0.9922785806812121,-0.9946382032170781,-0.9929676092851396,-0.9641657334826428,2.0,1
1980,org.springframework/spring-jdbc,org.springframework.jdbc.support,support,0.421052,-0.08434219723194147,0.12554763098289223,-0.9663852407754847,-0.9636600051429098,-0.9099499722067815,-0.9385133339239833,-0.9855847452686696,-0.9788518036163188,-0.9749446038722801,-0.9106901217861976,-0.9823038456566865,-0.9799132618123716,-0.9520826464446642,-0.9767849432323283,-0.9813582111850733,-0.9755058255609523,-0.9686450167973124,0.0,0
1981,org.springframework/spring-jdbc,org.springframework.jdbc.core.metadata,metadata,0.23076999999999992,-0.28892880328035453,-0.2544106789264965,-0.968792995622264,-0.9903158037737314,-0.8665925514174542,-0.9787365996278905,-0.9797232483080625,-0.973483357058485,-0.9893990579631177,-0.8917456021650879,-0.9903028521172275,-0.9853914631362702,-0.9912078250357182,-0.9896370424932056,-0.9882472070516758,-0.9892726243332638,-0.9552071668533034,1.0,0
1982,org.springframework/spring-jdbc,org.springframework.jdbc.core.namedparam,namedparam,0.333334,0.09109952856310288,0.1440656863587284,-0.9652908067542214,-0.9892290001892202,-0.9066147859922179,-0.9851156197395233,-0.9894005479916689,-0.9817896841021292,-0.9927197985155048,-0.9025710419485792,-0.9949309211276672,-0.9942935402876055,-0.9920870425321464,-0.992837367605598,-0.9938248037051178,-0.9928484162221759,-0.9708846584546472,5.307617129104063,4
1983,org.springframework/spring-jdbc,org.springframework.jdbc.core.simple,simple,0.41880399999999995,0.04442043128283535,0.09512060658320687,-0.9756722951844903,-0.992450596529021,-0.9077265147304058,-0.9852928147426243,-0.99187022030961,-0.9863025108277554,-0.9945239565549058,-0.9512855209742895,-0.9961120165049208,-0.9963478657840675,-0.9960435212660732,-0.9923801783038277,-0.9955844026493584,-0.9932655919425489,-0.9888017917133258,5.307617129104063,4
1984,org.springframework/spring-jdbc,org.springframework.jdbc.core.support,support,0.8787879999999999,0.2906523583252274,0.3533055761855417,-0.9848030018761726,-0.9952840487314965,-0.9655364091161757,-0.9945069549038718,-0.9968731616575423,-0.9932761910530938,-0.9973119256057249,-0.986468200270636,-0.9985046217326619,-0.9981739328920338,-0.9989009781294648,-0.998069645170303,-0.9985890008465995,-0.9984504901814715,-0.9843225083986562,5.307617129104063,4
1985,org.springframework/spring-jdbc,org.springframework.jdbc.datasource.embedded,embedded,0.7959179999999999,0.18794216653565443,0.24560943757523312,-0.9788305190744215,-0.9934306604757677,-0.9510839355197331,-0.9922034198635599,-0.9946472767357928,-0.9895129781627646,-0.9958074515359561,-0.9512855209742895,-0.997440115169472,-0.9945217986761014,-0.9960435212660732,-0.9961900891519139,-0.9976262014242792,-0.9960070323907149,-0.9708846584546472,5.307617129104063,4
1986,org.springframework/spring-jdbc,org.springframework.jdbc.datasource.init,init,0.964912,0.22395845216045873,0.2833740919030536,-0.9775797373358349,-0.9930425163384423,-0.9377431906614786,-0.9900770798263488,-0.994721472899851,-0.9896038404458309,-0.9958437768656084,-1.0,-0.9974755987215783,-0.9954348322300844,-1.0,-0.9973584618119936,-0.9968128019123188,-0.9972585595518341,-0.9776035834266518,5.307617129104063,4
